no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_month,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
1,0,5,10,1,0,4,3,5,3,0,0,0,110.0,0,1
2,0,0,2,2,0,1,39,8,0,0,0,0,109.0,0,0
1,0,2,1,1,0,1,116,2,0,0,0,0,81.67,0,0
1,0,1,4,1,0,1,9,8,1,0,0,0,128.4,2,0
2,0,0,3,1,0,1,59,10,1,0,0,0,72.25,2,0
2,0,2,2,1,0,1,25,11,1,0,0,0,90.95,1,0
2,0,2,2,1,0,1,19,9,0,0,0,0,95.0,0,0
2,0,0,1,1,0,1,0,5,4,0,0,0,0.0,0,0
1,0,0,3,1,0,1,15,2,0,0,0,0,86.0,0,0
2,0,0,3,0,0,1,194,4,1,0,0,0,73.46,0,1
1,0,0,1,1,0,1,19,10,2,0,0,0,95.0,1,0
2,0,1,0,1,0,1,21,3,1,0,0,0,91.0,0,1
2,2,2,2,1,0,6,23,5,1,0,0,0,198.9,0,1
2,0,2,0,1,0,1,146,4,0,0,0,0,95.0,0,1
2,0,1,2,1,0,1,78,3,0,0,0,0,100.0,0,1
2,0,1,3,1,0,1,45,5,0,0,0,0,80.75,0,0
2,0,1,5,1,0,1,90,9,0,0,0,0,95.0,3,0
2,2,2,4,1,0,6,1,12,1,0,0,0,142.38,0,0
2,0,0,1,2,0,1,72,9,0,0,0,0,108.0,0,0
2,1,0,1,1,0,4,79,12,1,0,0,0,126.0,1,0
3,0,3,5,1,0,4,82,8,1,0,0,0,150.3,2,1
2,0,0,1,0,0,1,32,11,1,0,0,0,88.0,0,1
2,0,2,1,1,0,4,105,4,1,0,0,0,96.3,0,0
2,0,2,3,1,0,1,63,6,1,0,0,0,110.7,1,0
1,0,0,2,1,0,1,188,6,0,0,0,0,130.0,0,1
2,0,0,2,1,0,1,79,11,0,0,0,0,75.0,0,0
2,0,0,1,1,0,7,0,11,4,0,0,0,0.0,2,0
1,0,2,2,1,0,1,74,7,0,0,0,0,68.0,0,0
2,0,2,1,2,0,1,117,8,0,0,0,0,94.5,0,0
2,1,2,5,1,0,1,158,8,1,0,0,0,76.5,2,0
2,0,0,3,0,0,1,113,6,1,0,0,0,116.1,0,0
2,0,1,2,1,0,1,305,11,0,0,0,0,89.0,0,1
2,0,0,4,1,0,1,296,9,0,0,0,0,85.0,0,1
1,0,0,1,1,0,1,163,10,0,0,0,0,115.0,0,1
2,0,0,2,1,0,4,207,8,1,0,0,0,105.3,1,1
2,0,0,3,0,0,1,68,5,1,0,0,0,116.1,0,1
2,0,1,2,1,0,4,9,2,1,0,0,0,64.03,1,0
2,0,1,1,2,0,1,301,7,0,0,0,0,115.0,1,1
3,0,2,4,1,0,4,199,12,1,0,0,0,119.0,0,0
2,0,2,1,2,0,1,96,7,0,0,0,0,94.5,0,0
2,0,2,1,2,0,1,138,8,0,0,0,0,94.5,0,1
1,0,0,2,1,0,1,1,11,1,0,0,0,0.0,0,0
1,0,0,1,1,0,1,0,3,0,0,0,0,64.4,0,0
2,0,0,1,1,0,5,3,5,2,0,0,0,159.0,0,0
2,1,0,2,1,0,1,84,7,1,0,0,0,121.5,2,0
2,0,1,2,1,0,1,106,7,1,0,0,0,108.3,0,1
2,0,1,2,0,0,1,52,10,1,0,0,0,108.0,1,0
1,0,0,3,1,0,1,34,10,1,0,0,0,85.5,1,0
2,0,2,1,1,0,2,194,7,1,0,0,0,76.85,1,0
2,0,0,4,1,0,1,118,8,1,0,0,0,58.9,1,1
2,0,0,1,1,0,1,99,5,1,0,0,0,135.9,1,1
3,0,1,5,1,0,4,141,8,1,0,0,0,131.47,1,0
3,0,2,2,1,0,4,47,7,1,0,0,0,114.48,2,0
2,0,0,2,1,1,1,84,8,1,0,0,0,126.9,1,0
2,0,0,3,1,0,1,146,12,0,0,0,0,75.0,0,0
3,0,2,2,1,0,4,60,12,1,0,0,0,121.98,0,1
2,0,0,3,1,0,4,42,3,1,0,0,0,69.22,0,0
1,0,1,2,1,0,1,99,11,1,0,0,0,171.9,2,0
1,0,0,3,1,0,4,28,6,1,0,0,0,108.42,0,0
2,0,0,2,2,0,1,273,7,0,0,0,0,109.0,0,1
2,0,0,2,1,0,4,101,7,1,0,0,0,123.3,0,1
2,0,2,1,0,0,1,36,8,1,0,0,0,101.7,0,0
1,0,0,1,1,0,1,0,3,4,1,0,3,0.0,1,0
2,0,1,3,2,0,1,4,3,0,0,0,0,106.0,0,0
3,0,0,4,1,0,4,40,3,1,0,0,0,145.35,1,1
2,0,1,2,1,0,1,338,10,0,0,0,0,80.0,0,1
2,1,2,5,0,0,1,101,7,1,0,0,0,92.83,1,0
2,0,1,5,1,0,1,32,12,0,0,0,0,70.0,0,0
2,0,2,1,1,0,1,2,2,0,0,0,0,82.0,0,0
2,0,1,1,0,0,1,268,10,1,0,0,0,95.4,0,1
2,0,1,3,0,0,1,85,8,1,0,0,0,116.1,0,0
2,0,1,2,1,0,4,55,9,1,0,0,0,123.3,1,0
1,0,2,3,1,0,1,65,9,1,0,0,0,130.9,2,0
2,0,1,1,1,0,1,8,8,1,0,0,0,132.0,0,0
2,0,1,1,1,0,1,123,4,1,0,0,0,100.8,1,1
1,0,0,3,1,0,1,113,5,2,0,0,0,100.0,0,1
2,0,1,1,2,0,1,301,7,0,0,0,0,109.0,0,1
3,0,0,3,1,0,4,12,3,1,0,0,0,183.67,0,1
1,0,1,0,1,0,1,0,3,2,0,0,0,79.0,0,0
1,2,0,1,1,0,6,6,9,1,0,0,0,174.0,1,0
2,0,0,1,2,0,1,83,9,0,0,0,0,112.2,0,0
2,0,0,2,1,0,1,23,10,1,0,0,0,140.0,0,1
1,0,0,2,1,0,1,32,11,0,0,0,0,73.0,0,0
2,0,0,2,2,0,1,14,9,0,0,0,0,82.0,0,0
2,0,2,2,1,0,1,179,9,1,0,0,0,113.4,0,1
2,0,0,2,2,0,1,291,8,0,0,0,0,115.0,0,1
1,1,0,3,2,0,1,7,2,0,0,0,0,78.5,1,0
2,0,2,1,1,0,2,83,7,1,0,0,0,97.54,1,0
1,0,0,3,1,1,1,6,3,0,0,0,0,65.0,0,0
1,0,2,3,1,0,4,52,3,1,0,0,0,104.08,2,0
2,0,0,1,2,0,1,72,9,0,0,0,0,108.0,0,0
4,0,0,2,1,0,7,18,12,1,0,0,0,199.43,2,0
2,0,0,4,1,0,1,253,5,0,0,0,0,90.0,0,1
2,0,0,2,0,0,1,121,12,1,0,0,0,79.2,1,1
2,0,0,2,1,0,1,263,10,0,0,0,0,110.0,0,1
2,0,2,3,1,0,1,152,6,1,0,0,0,108.12,0,1
1,0,0,1,1,0,1,2,9,2,0,0,0,120.0,0,0
1,0,1,2,1,0,1,9,9,1,0,0,0,78.03,1,0
2,0,0,3,1,0,4,99,12,0,0,0,0,60.67,0,0
2,1,2,3,1,0,1,184,10,1,0,0,0,107.1,2,1
2,1,1,0,1,0,1,69,7,1,0,0,0,123.3,2,0
2,0,1,3,1,0,1,46,10,0,0,0,0,85.5,0,0
2,0,2,6,0,0,1,67,12,1,0,0,0,74.8,1,0
2,0,0,1,0,0,1,54,5,1,0,0,0,116.1,0,1
2,0,0,1,1,0,4,65,4,1,0,0,0,118.8,0,1
2,0,0,2,2,0,1,39,8,0,0,0,0,109.0,0,0
2,0,0,4,1,0,1,168,7,1,0,0,0,76.58,1,0
1,0,0,2,2,0,1,320,8,0,0,0,0,90.0,0,0
1,0,1,2,1,0,5,241,10,2,0,0,0,106.0,0,1
1,0,1,0,1,0,1,13,3,0,0,0,0,75.0,0,0
2,0,0,4,1,0,4,19,12,1,0,0,0,131.35,1,0
3,0,1,2,1,0,4,68,9,1,0,0,0,168.3,1,0
2,1,2,2,1,0,1,76,6,1,0,0,0,129.0,2,0
2,0,2,8,0,0,1,7,12,1,0,0,0,74.8,1,0
2,0,0,2,2,0,1,292,7,0,0,0,0,115.0,0,1
2,0,1,0,1,0,1,179,9,1,0,0,0,93.5,0,1
2,0,0,2,2,0,1,346,9,0,0,0,0,115.0,1,1
2,0,2,5,1,0,4,50,2,1,0,0,0,83.66,1,1
3,0,1,2,1,0,4,29,5,1,0,0,0,159.2,2,0
2,0,0,3,1,0,1,37,12,0,0,0,0,72.0,0,0
2,0,1,2,1,1,1,186,7,1,0,0,0,105.3,1,1
2,1,1,1,1,0,1,10,5,0,0,0,0,109.5,0,0
3,0,2,2,1,0,4,18,12,1,0,0,0,166.85,2,0
2,1,2,3,1,0,1,92,8,1,0,0,0,134.1,1,1
2,0,1,2,2,0,1,418,9,0,0,0,0,107.0,0,1
2,0,2,1,1,0,1,90,9,1,0,0,0,89.25,0,1
2,0,1,2,1,0,1,29,11,1,0,0,0,96.3,2,0
2,0,0,1,1,0,4,68,9,1,0,0,0,149.4,0,1
2,2,2,5,1,0,6,136,5,1,0,0,0,170.36,1,1
3,0,2,1,2,0,4,31,8,1,0,0,0,218.0,0,1
2,1,1,0,1,0,1,93,7,1,0,0,0,109.35,0,1
2,0,0,3,1,0,1,112,6,0,0,0,0,120.0,1,0
1,0,0,3,1,0,1,166,11,0,0,0,0,110.0,0,1
2,0,2,0,1,0,1,95,11,1,0,0,0,84.6,2,1
2,0,0,4,1,0,4,59,4,1,0,0,0,122.83,0,1
2,0,2,2,1,0,4,104,4,1,0,0,0,90.95,0,1
2,0,0,3,2,0,1,150,6,0,0,0,0,90.0,1,0
1,0,2,4,1,0,1,245,7,0,0,0,0,110.0,0,1
2,1,0,1,0,0,1,5,8,1,0,0,0,84.96,1,0
2,0,1,1,2,0,1,247,6,0,0,0,0,115.0,1,1
2,0,0,2,1,0,1,81,4,1,0,0,0,96.3,0,1
2,0,0,3,1,0,1,19,10,0,1,1,0,90.0,0,0
1,0,0,1,1,0,1,92,7,1,0,0,0,99.9,1,0
2,0,2,3,0,0,1,47,11,1,0,0,0,76.56,1,1
2,0,1,2,1,0,1,198,9,0,0,0,0,90.0,0,1
2,0,1,2,1,0,1,42,2,1,0,0,0,71.6,0,0
2,0,0,4,0,0,1,12,2,1,0,0,0,81.0,0,0
2,1,2,0,1,0,1,40,11,0,0,0,0,134.0,0,0
1,0,0,1,1,0,4,14,9,1,0,0,0,184.0,2,0
2,0,1,1,1,0,1,52,7,1,0,0,0,117.9,0,1
2,0,0,1,0,0,1,0,6,1,0,0,0,129.0,1,0
2,0,1,2,1,0,1,86,5,0,0,0,0,65.0,1,0
2,1,2,1,1,0,1,37,6,1,0,0,0,115.32,0,1
1,0,0,1,1,0,1,22,12,2,0,0,0,65.0,0,0
2,1,2,6,1,0,1,38,12,1,0,0,0,122.45,0,1
1,0,0,2,2,0,1,104,10,0,0,0,0,91.5,0,1
2,0,0,3,1,0,4,12,10,0,0,0,0,75.0,0,0
2,2,0,2,1,0,6,188,7,1,0,0,0,168.3,0,1
2,0,2,3,0,0,1,90,12,1,0,0,0,74.8,1,0
2,0,0,3,1,0,1,163,9,0,0,0,0,110.0,0,1
2,0,0,3,1,0,1,24,9,1,0,0,0,95.48,1,0
2,0,1,0,0,0,1,0,3,1,0,0,0,68.53,0,0
1,0,1,0,1,0,1,11,9,2,0,0,0,112.88,0,0
2,0,0,3,1,0,1,32,3,1,0,0,0,81.9,1,0
1,0,0,1,1,0,1,10,8,1,0,0,0,80.0,1,1
2,0,2,3,1,0,4,226,12,1,0,0,0,92.82,1,1
1,0,0,2,1,0,1,181,10,0,0,0,0,120.0,0,1
2,0,1,3,1,0,4,5,5,1,0,0,0,156.0,1,0
2,0,0,2,1,0,1,17,3,2,0,0,0,80.0,1,0
2,0,2,1,1,0,1,42,1,1,0,0,0,78.3,1,0
2,0,0,3,0,0,1,4,10,1,0,0,0,133.33,1,1
2,0,1,5,1,0,4,17,1,1,0,0,0,89.3,1,0
1,0,0,1,1,1,1,0,12,0,0,0,0,88.2,0,0
3,0,2,4,1,0,4,104,7,1,0,0,0,139.2,0,1
2,0,1,2,1,0,1,302,9,0,0,0,0,100.0,0,1
3,0,0,5,1,0,1,71,12,1,0,0,0,112.58,1,0
2,0,0,4,1,0,1,49,2,1,0,0,0,73.95,1,0
2,0,1,0,1,0,1,18,12,0,0,0,0,80.0,0,0
2,0,2,1,1,0,1,0,10,1,0,0,0,162.0,0,0
2,0,1,4,0,1,1,37,2,1,0,0,0,78.5,1,0
1,0,2,1,1,0,1,116,2,0,0,0,0,61.0,0,1
2,2,0,1,1,0,6,2,11,2,0,0,0,95.0,1,0
1,0,0,3,1,0,1,204,5,0,0,0,0,90.0,0,1
2,0,0,1,1,0,1,32,1,1,0,0,0,78.3,0,1
1,0,1,0,0,0,1,131,10,1,0,0,0,108.0,0,1
2,0,0,3,1,0,1,271,9,0,0,0,0,101.33,1,1
2,0,1,2,1,0,1,155,6,1,0,0,0,96.3,0,1
2,0,0,3,1,0,1,162,9,0,0,0,0,70.0,0,0
1,0,2,0,1,0,1,12,5,1,0,0,0,105.0,1,0
2,0,0,3,1,0,1,433,9,0,0,0,0,70.0,0,1
3,0,0,2,1,0,4,18,4,1,0,0,0,165.0,1,0
2,0,0,3,1,0,4,13,6,1,0,0,0,152.67,0,1
2,0,0,2,2,0,1,273,7,0,0,0,0,109.0,0,1
2,0,1,2,1,0,1,91,9,0,0,0,0,80.0,0,0
2,0,0,4,1,0,1,116,12,1,0,0,0,85.5,1,0
1,0,0,2,1,0,1,188,6,0,0,0,0,130.0,0,1
2,0,0,2,0,1,1,1,8,1,0,0,0,133.0,1,0
2,0,2,6,0,0,1,51,3,1,0,0,0,63.75,0,1
2,0,0,4,1,0,1,77,9,1,0,0,0,116.94,0,1
1,0,1,0,1,0,1,4,9,0,0,0,0,98.1,0,1
2,0,1,4,1,0,4,6,11,0,0,0,0,78.2,0,0
2,0,1,3,1,0,1,42,11,0,0,0,0,68.0,0,0
2,0,2,2,1,0,1,50,12,1,0,0,0,68.07,1,0
1,0,2,1,1,0,1,116,2,0,0,0,0,61.0,0,1
2,0,2,3,1,0,1,268,4,0,0,0,0,78.0,0,1
2,0,0,1,1,0,1,7,1,1,0,0,0,119.0,1,0
2,0,2,1,1,0,1,92,3,0,0,0,0,100.0,0,1
1,0,0,2,1,0,1,192,6,0,0,0,0,95.0,0,0
2,0,2,2,1,0,4,36,10,1,0,0,0,153.0,2,0
2,0,0,3,1,0,4,62,5,1,0,0,0,140.4,1,0
2,0,0,2,2,0,1,74,9,0,0,0,0,101.5,0,0
1,0,0,1,1,0,5,2,6,2,0,0,0,109.0,0,0
2,0,0,3,1,0,1,55,12,0,1,1,0,70.0,0,0
1,0,0,1,1,0,1,0,10,1,0,0,0,139.0,0,0
2,0,0,2,1,0,1,48,9,0,0,0,0,130.0,0,0
2,0,2,5,1,0,4,17,10,1,0,0,0,119.71,1,0
2,0,0,1,1,0,1,0,4,1,0,0,0,69.99,0,0
2,0,0,3,2,0,1,5,9,0,0,0,0,125.0,0,0
2,0,0,1,1,0,4,55,12,1,0,0,0,131.4,1,0
2,0,0,2,0,0,1,17,12,1,0,0,0,120.0,1,0
2,0,0,3,2,0,1,34,9,0,0,0,0,224.67,0,1
2,0,0,1,1,0,4,0,10,1,0,0,0,104.72,1,0
2,0,1,3,0,0,1,52,12,1,0,0,0,74.8,2,0
2,1,2,1,0,0,1,126,8,1,0,0,0,93.17,1,0
2,0,1,2,1,0,1,418,9,0,0,0,0,75.0,0,1
2,0,2,3,1,0,4,136,4,1,0,0,0,102.85,0,0
2,0,1,3,1,0,1,31,4,1,0,0,0,109.8,0,1
2,2,0,1,1,0,6,253,10,1,0,0,0,198.9,1,1
2,0,1,4,1,0,1,148,12,0,0,0,0,67.0,0,0
3,0,1,4,1,0,1,102,7,0,0,0,0,96.9,0,1
1,0,0,2,2,0,1,273,7,0,0,0,0,87.0,0,0
1,0,0,1,0,0,1,21,11,1,0,0,0,123.2,1,0
2,0,1,2,1,0,1,57,6,0,0,0,0,90.67,1,0
3,0,1,5,1,0,4,51,12,1,0,0,0,130.9,2,0
1,0,6,14,1,0,1,4,1,1,0,0,0,75.35,1,0
2,0,0,4,1,0,1,159,12,0,0,0,0,70.5,0,0
2,1,0,3,1,0,4,4,2,1,0,0,0,97.1,2,0
2,0,0,2,1,0,1,3,8,1,0,0,0,106.0,1,0
1,0,0,1,1,0,1,2,6,1,0,0,0,85.0,1,0
2,0,0,1,1,0,1,228,6,1,0,0,0,73.6,1,1
2,0,2,0,1,0,5,36,5,0,0,0,0,130.32,0,0
2,0,2,2,2,0,1,75,12,1,0,0,0,120.7,2,0
2,0,3,7,1,0,1,202,8,1,0,0,0,90.95,2,0
2,0,0,2,1,0,1,3,2,2,0,0,0,31.0,1,0
2,0,1,1,1,0,1,13,5,1,0,0,0,85.47,1,0
2,0,2,1,1,0,1,48,2,0,0,0,0,74.0,0,0
2,0,0,1,1,0,1,43,10,0,0,0,0,85.0,0,0
2,0,0,3,1,0,1,128,8,1,0,0,0,123.3,2,0
2,0,0,3,1,0,1,124,5,1,0,0,0,105.3,2,0
1,0,0,2,2,0,1,74,9,0,0,0,0,80.0,0,0
1,0,0,3,1,0,4,68,4,1,0,0,0,112.2,1,0
1,0,2,2,1,0,1,105,10,1,0,0,0,85.05,0,1
2,1,1,3,1,1,1,22,8,1,0,0,0,159.0,1,0
2,0,0,3,1,0,4,24,12,1,0,0,0,94.93,0,0
2,0,2,4,2,0,1,88,10,0,0,0,0,106.25,0,0
3,0,0,3,1,0,4,125,12,1,0,0,0,138.3,0,1
2,2,1,2,1,0,6,133,7,1,0,0,0,177.3,0,1
2,1,1,1,1,1,1,1,1,1,0,0,0,120.0,1,0
2,0,0,3,1,0,4,66,9,1,0,0,0,149.4,2,0
2,2,0,1,1,0,6,1,11,1,0,0,0,181.0,2,0
2,1,2,1,1,0,1,100,7,1,0,0,0,121.5,1,1
2,0,2,3,1,0,1,164,8,1,0,0,0,107.95,0,1
2,0,2,6,1,0,1,70,7,0,0,0,0,93.6,0,1
2,0,1,3,1,0,1,67,3,1,0,0,0,73.95,0,0
2,0,0,4,1,0,1,259,10,0,0,0,0,89.0,0,1
1,0,0,2,1,0,1,19,6,2,0,0,0,90.0,0,0
2,0,0,1,2,1,1,37,3,1,0,0,0,125.1,1,0
2,0,2,1,1,0,1,63,5,1,0,0,0,126.9,0,1
2,0,1,1,1,0,1,21,9,1,0,0,0,163.0,2,0
2,0,2,3,1,0,1,269,12,0,0,0,0,80.0,0,0
1,0,0,3,1,0,1,151,1,0,0,0,0,80.0,0,0
2,0,0,1,1,0,1,120,11,1,0,0,0,90.0,2,0
2,0,0,1,1,0,1,30,5,1,0,0,0,135.9,1,0
2,0,2,3,1,0,1,75,4,1,0,0,0,82.45,1,0
1,0,2,1,1,0,1,20,3,1,0,0,0,85.0,0,1
2,0,0,2,0,0,1,25,9,1,0,0,0,139.0,0,1
2,0,0,3,1,0,1,433,9,0,0,0,0,70.0,0,1
2,0,1,1,1,0,1,62,5,0,0,0,0,89.24,0,0
2,0,0,2,1,0,1,26,2,1,0,0,0,91.0,0,1
2,0,1,0,0,0,1,49,7,1,0,0,0,93.15,0,1
1,0,0,2,1,0,1,7,12,1,0,0,0,111.0,1,0
1,0,0,2,1,0,1,16,10,0,0,0,0,138.0,1,0
1,0,0,1,1,0,1,13,11,1,0,0,0,112.0,2,0
2,0,2,0,0,0,1,47,10,1,0,0,0,83.16,2,0
2,0,0,4,1,0,1,37,12,1,0,0,0,108.8,1,0
2,0,1,4,1,0,1,165,3,1,0,0,0,94.18,0,1
2,0,2,5,1,0,4,6,2,0,0,0,0,80.2,0,0
2,0,0,4,1,0,4,0,3,0,0,0,0,55.0,0,0
2,0,0,2,0,0,1,26,9,1,0,0,0,139.0,0,1
2,0,0,2,2,0,1,74,9,0,0,0,0,109.0,0,0
2,0,1,3,1,0,1,106,10,1,0,0,0,90.23,2,1
1,0,0,2,1,0,1,298,5,0,0,0,0,76.0,0,1
2,0,1,2,1,0,1,7,9,1,0,0,0,111.33,0,0
2,1,1,0,1,1,1,127,8,1,0,0,0,139.5,0,0
2,0,0,3,1,0,1,37,10,0,0,0,0,105.0,0,0
2,0,0,3,1,0,1,4,10,0,0,0,0,90.0,1,0
2,0,0,2,1,0,1,86,12,1,0,0,0,93.6,1,0
2,0,2,2,0,0,1,31,11,1,0,0,0,79.48,1,0
2,0,0,5,1,0,1,140,12,0,0,0,0,70.0,0,0
1,0,2,0,1,0,1,4,11,2,0,0,0,75.0,1,0
2,0,0,3,1,0,1,73,11,0,0,0,0,85.67,0,0
1,1,0,2,1,0,1,79,12,0,0,0,0,160.78,1,0
2,0,2,3,1,0,1,137,5,1,0,0,0,79.72,1,0
2,0,2,1,2,0,1,122,3,0,0,0,0,107.0,1,0
2,0,0,3,1,0,4,104,5,1,0,0,0,140.4,1,0
3,0,1,2,1,0,4,48,4,1,0,0,0,137.7,1,1
2,0,1,2,0,0,1,33,9,1,0,0,0,125.1,1,0
2,0,2,0,1,0,1,69,9,1,0,0,0,135.9,0,1
1,0,3,5,1,0,4,2,9,1,0,0,0,150.25,0,0
2,0,1,0,0,0,1,2,4,1,0,0,0,89.0,0,1
2,0,1,0,0,0,1,260,12,1,0,0,0,67.5,2,0
2,0,0,2,0,0,1,10,9,1,0,0,0,114.0,0,0
1,2,2,4,1,0,1,22,2,1,0,0,0,108.5,0,0
2,0,1,3,1,0,1,285,10,0,0,0,0,100.0,0,1
2,0,2,5,1,0,1,34,11,1,0,0,0,68.45,1,0
2,0,0,3,1,0,1,25,3,1,0,0,0,94.33,0,0
2,0,1,3,2,0,1,98,7,1,0,0,0,141.75,0,0
2,0,2,1,0,0,1,104,8,1,0,0,0,107.1,0,1
2,0,1,2,1,0,1,64,4,1,0,0,0,105.3,1,0
2,0,0,2,1,0,1,239,10,1,0,0,0,96.3,1,1
1,0,0,1,1,0,1,49,4,1,0,0,0,90.9,1,0
2,0,2,2,1,0,1,174,9,1,0,0,0,119.85,1,1
2,0,1,2,0,0,1,1,7,1,0,0,0,107.03,1,0
2,0,2,10,0,0,1,310,12,1,0,0,0,68.57,2,1
2,0,0,2,1,0,1,29,12,2,0,0,0,85.0,0,0
2,0,0,2,1,0,1,70,6,0,0,0,0,100.0,0,0
2,0,0,1,1,0,1,102,10,1,0,0,0,118.8,1,1
2,0,1,2,1,0,1,198,9,0,0,0,0,90.0,0,1
2,0,0,1,1,0,4,11,11,1,0,0,0,140.0,1,1
2,0,1,1,1,0,1,71,11,4,0,0,0,0.0,1,0
2,0,0,2,1,1,1,69,12,1,0,0,0,119.8,2,0
2,0,0,1,1,0,4,120,10,1,0,0,0,104.4,1,1
2,0,0,2,2,0,1,30,9,0,0,0,0,121.0,0,0
2,0,0,2,0,0,1,88,6,1,0,0,0,116.1,0,1
2,0,2,2,1,0,1,111,7,1,0,0,0,105.83,2,0
1,0,1,0,1,0,1,7,11,2,0,0,0,79.0,0,0
2,0,0,1,1,0,1,151,9,0,0,0,0,130.0,0,1
2,0,1,2,1,0,1,273,5,0,0,0,0,95.0,0,1
2,2,1,5,1,0,2,19,2,1,0,0,0,79.88,0,1
2,0,0,1,1,0,4,16,4,1,0,0,0,146.0,0,0
1,0,0,1,0,0,1,0,10,1,0,0,0,84.7,1,1
2,2,0,2,1,0,6,12,9,1,0,0,0,155.0,1,0
2,0,0,2,1,0,1,132,4,1,0,0,0,107.0,1,1
2,0,1,1,0,0,1,8,12,1,0,0,0,80.75,1,0
2,0,1,3,1,0,1,4,8,1,0,0,0,122.0,3,0
2,0,3,7,0,0,1,261,12,1,0,0,0,68.51,0,1
2,0,0,1,1,0,1,8,11,0,0,0,0,130.0,0,0
2,0,2,1,1,0,4,76,7,1,0,0,0,127.8,0,1
2,0,2,1,1,0,1,275,10,1,0,0,0,106.2,0,1
2,0,1,2,1,0,1,61,6,1,0,0,0,126.9,0,1
2,1,0,2,1,0,1,54,5,1,0,0,0,143.1,2,0
3,0,0,3,1,0,4,139,2,0,0,0,0,93.0,2,0
2,0,0,2,1,0,1,5,5,2,0,0,0,110.0,1,0
2,0,2,0,1,0,1,61,10,0,0,0,0,91.0,0,0
2,0,1,2,0,0,1,54,3,1,0,0,0,88.2,0,1
2,0,2,1,2,0,1,150,1,0,0,0,0,101.0,0,0
2,0,2,1,0,0,1,80,11,1,0,0,0,79.2,1,1
1,0,0,1,0,0,1,0,4,1,0,0,0,89.0,0,0
1,0,0,2,1,0,1,32,11,0,0,0,0,73.0,0,0
2,0,1,2,1,0,1,305,11,0,0,0,0,89.0,0,1
1,0,0,2,2,0,1,273,7,0,0,0,0,87.0,0,0
2,0,1,0,0,0,1,69,9,1,0,0,0,125.1,1,0
2,1,0,1,1,0,1,2,3,1,0,0,0,119.0,1,0
2,1,2,2,1,0,5,78,3,1,0,0,0,99.15,1,0
2,0,2,1,2,0,1,124,8,0,0,0,0,94.5,0,0
2,0,2,2,1,0,1,119,8,1,0,0,0,114.3,1,0
2,0,1,0,1,0,1,184,7,1,0,0,0,96.3,1,0
2,0,1,4,0,0,1,172,6,1,0,0,0,80.75,0,1
2,0,0,3,1,0,1,53,11,1,0,0,0,108.0,1,1
2,2,0,1,1,0,6,16,6,1,0,0,0,221.0,0,1
2,0,0,2,1,0,4,15,11,1,0,0,0,72.07,0,0
3,0,1,3,0,0,1,97,4,1,0,0,0,110.5,1,0
2,0,2,3,1,0,1,276,5,0,0,0,0,61.0,0,1
2,0,1,0,0,0,1,260,12,1,0,0,0,67.5,2,0
2,0,2,2,1,0,1,134,12,0,0,0,0,65.0,0,0
2,0,0,3,1,0,1,5,8,1,0,0,0,98.0,1,1
2,0,2,5,1,0,4,180,8,0,0,0,0,90.95,0,0
2,0,4,10,1,0,1,167,9,1,0,0,0,119.85,0,1
2,0,0,1,0,0,1,98,7,1,0,0,0,94.5,0,1
2,0,2,1,1,0,1,184,10,1,0,0,0,90.9,1,1
1,0,2,4,1,0,1,69,6,0,0,0,0,120.0,0,1
2,0,1,1,1,0,1,3,8,2,0,0,0,100.0,0,0
1,0,1,2,1,0,1,256,9,1,0,0,0,0.0,0,0
2,0,1,2,1,0,1,91,10,1,0,0,0,89.25,3,0
3,0,1,2,1,0,4,64,10,1,0,0,0,127.5,4,0
2,0,1,3,1,0,1,61,9,1,0,0,0,109.8,2,0
2,0,0,3,1,0,1,37,10,0,0,0,0,105.0,0,0
2,0,0,4,1,0,1,63,11,1,0,0,0,93.6,1,0
2,0,0,5,1,0,1,230,9,0,0,0,0,137.0,1,1
2,0,0,1,0,0,1,229,9,1,0,0,0,85.5,0,1
1,0,0,2,1,0,1,1,2,1,0,0,0,92.0,2,0
2,0,0,3,0,0,1,170,7,1,0,0,0,72.76,1,0
2,0,0,1,1,0,1,258,9,1,0,0,0,106.2,1,1
1,0,0,2,0,0,1,29,9,1,0,0,0,104.5,2,0
2,1,2,2,1,0,4,13,5,1,0,0,0,118.51,1,0
3,0,2,1,1,0,4,147,9,1,0,0,0,177.3,0,1
2,1,1,0,1,0,1,8,8,1,0,0,0,171.0,1,0
2,0,0,3,1,0,1,56,12,1,0,0,0,93.6,1,0
2,0,1,1,1,0,1,168,6,1,0,0,0,116.55,2,1
3,0,2,2,1,0,4,102,12,1,0,0,0,119.0,1,1
2,0,2,4,1,0,1,84,3,0,0,0,0,50.33,0,0
2,0,0,1,1,0,1,0,5,1,0,0,0,141.0,0,0
2,0,1,2,1,0,1,133,4,1,0,0,0,99.3,1,0
2,0,1,2,1,0,1,133,3,0,0,0,0,84.33,1,0
2,0,1,2,2,0,1,418,9,0,0,0,0,107.0,0,1
3,0,0,2,1,0,4,3,6,1,0,0,0,157.0,2,0
2,0,0,3,1,0,1,10,9,1,0,0,0,117.67,1,0
